0.335	2.23	0.34	172.48	0	0	0
0.335	2.23	0.34	187.52	0	0	0
0.335	2.23	0.34	202.61	0	0	0
0.335	2.23	0.34	217.68	0	0	0
0.335	2.23	0.34	232.74	0	0	0
0.335	2.23	0.34	247.8	0	0	0
0.335	2.23	0.34	262.86	0	0	0
0.335	2.23	0.34	277.92	0.0392	0.0065	0.0059
0.335	2.23	0.34	292.96	0.0596	0.0084	0.0112
0.335	2.23	0.34	307.98	0.0697	0.0089	0.0098
0.335	2.23	0.34	322.96	0.0895	0.0084	0.0086
0.335	2.23	0.34	337.87	0.1336	0.0095	0.0081
0.335	2.23	0.34	352.65	0.1451	0.0101	0.0149
0.335	2.23	0.45	7.4	0.1367	0.0094	0.0082
0.335	2.23	0.45	21.94	0.1001	0.008	0.0081
0.335	2.23	0.45	36.86	0.0675	0.0059	0.0068
0.335	2.23	0.45	51.89	0.0509	0.0048	0.0044
0.335	2.23	0.45	66.95	0.0231	0.0034	0.0065
0.335	2.23	0.45	82.02	0.027	0.0054	0.0054
0.335	2.23	0.45	97.1	0.016	0.0082	0.003
0.335	2.23	0.45	112.16	0	0	0
0.335	2.23	0.45	127.25	0	0	0
0.335	2.23	0.45	142.32	0	0	0
0.335	2.23	0.45	157.39	0	0	0
0.335	2.23	0.45	172.47	0	0	0
0.335	2.23	0.45	187.53	0	0	0
0.335	2.23	0.45	202.61	0	0	0
0.335	2.23	0.45	217.68	0	0	0
0.335	2.23	0.45	232.75	0	0	0
0.335	2.23	0.45	247.84	0	0	0
0.335	2.23	0.45	262.9	0	0	0
0.335	2.23	0.45	277.98	0.0203	0.0041	0.0068
0.335	2.23	0.45	293.05	0.0381	0.0054	0.0035
0.335	2.23	0.45	308.11	0.0561	0.0067	0.006
0.335	2.23	0.45	323.14	0.0648	0.0057	0.0054
0.335	2.23	0.45	338.06	0.0849	0.0061	0.0064
0.335	2.23	0.45	352.6	0.1266	0.0078	0.0136
0.333	2.77	0.16	7.47	0	0	0
0.333	2.77	0.16	22.42	0.2397	0.0556	0.0515
0.333	2.77	0.16	37.37	0.2072	0.0533	0.0385
0.333	2.77	0.16	52.34	0	0	0
0.333	2.77	0.16	67.33	0	0	0
0.333	2.77	0.16	82.33	0	0	0
0.333	2.77	0.16	97.34	0	0	0
0.333	2.77	0.16	112.36	0	0	0
0.333	2.77	0.16	127.38	0	0	0
0.333	2.77	0.16	142.41	0	0	0
0.333	2.77	0.16	157.45	0	0	0
0.333	2.77	0.16	172.48	0	0	0
0.333	2.77	0.16	187.52	0	0	0
0.333	2.77	0.16	202.55	0	0	0
0.333	2.77	0.16	217.59	0	0	0
0.333	2.77	0.16	232.62	0	0	0
0.333	2.77	0.16	247.64	0	0	0
0.333	2.77	0.16	262.66	0	0	0
0.333	2.77	0.16	277.67	0	0	0
0.333	2.77	0.16	292.67	0	0	0
0.333	2.77	0.16	307.66	0	0	0
0.333	2.77	0.16	322.63	0	0	0
0.333	2.77	0.16	337.58	0.1969	0.0462	0.0541
0.333	2.77	0.16	352.53	0.1336	0.0377	0.0321
0.335	2.78	0.2	7.5	0.2191	0.0197	0.0137
0.335	2.78	0.2	22.42	0.1642	0.0163	0.0119
0.335	2.78	0.2	37.29	0.1781	0.015	0.0139
0.335	2.78	0.2	52.22	0.1218	0.0128	0.0162
0.335	2.78	0.2	67.22	0.1078	0.0146	0.0199
0.335	2.78	0.2	82.23	0.0878	0.0152	0.0111
0.335	2.78	0.2	97.25	0.0621	0.0108	0.0075
0.335	2.78	0.2	112.29	0.0506	0.0084	0.0104
0.335	2.78	0.2	127.33	0.0568	0.0104	0.0142
0.335	2.78	0.2	142.37	0.0565	0.0152	0.0147
0.335	2.78	0.2	157.42	0.0674	0.0182	0.0121
0.335	2.78	0.2	172.48	0.048	0.0166	0.0082
0.335	2.78	0.2	187.52	0.0766	0.0255	0.063
0.335	2.78	0.2	202.58	0.0402	0.0115	0.007
0.335	2.78	0.2	217.63	0.0535	0.0127	0.0206
0.335	2.78	0.2	232.67	0.0796	0.0148	0.0088
0.335	2.78	0.2	247.71	0.0563	0.01	0.01
0.335	2.78	0.2	262.75	0.0688	0.0102	0.0043
0.335	2.78	0.2	277.77	0.0958	0.0147	0.0121
0.335	2.78	0.2	292.78	0.1318	0.0186	0.0183
0.335	2.78	0.2	307.78	0.1475	0.0171	0.0232
0.335	2.78	0.2	322.71	0.1478	0.014	0.015
0.335	2.78	0.2	337.58	0.1841	0.0151	0.0172
0.335	2.78	0.2	352.5	0.2272	0.0195	0.0264
0.335	2.78	0.26	7.6	0.2001	0.016	0.0201
0.335	2.78	0.26	22.58	0.2173	0.016	0.0256
0.335	2.78	0.26	37.36	0.1552	0.0112	0.009
0.335	2.78	0.26	52.11	0.1303	0.0102	0.0087
0.335	2.78	0.26	67.13	0.0834	0.0094	0.009
0.335	2.78	0.26	82.16	0.0731	0.0108	0.0104
0.335	2.78	0.26	97.2	0.0595	0.0095	0.0057
0.335	2.78	0.26	112.25	0.0407	0.0062	0.0036
0.335	2.78	0.26	127.3	0.0274	0.0051	0.0027
0.335	2.78	0.26	142.36	0.0315	0.0068	0.0097
0.335	2.78	0.26	157.41	0.0243	0.0055	0.0051
0.335	2.78	0.26	172.47	0.0246	0.0061	0.0034
0.335	2.78	0.26	187.53	0.0241	0.0067	0.0063
0.335	2.78	0.26	202.59	0.0295	0.0052	0.0025
0.335	2.78	0.26	217.64	0.0396	0.0062	0.0039
0.335	2.78	0.26	232.7	0.0363	0.0065	0.004
0.335	2.78	0.26	247.75	0.0428	0.0067	0.0049
0.335	2.78	0.26	262.8	0.0518	0.0076	0.0064
0.335	2.78	0.26	277.84	0.0515	0.0078	0.0056
0.335	2.78	0.26	292.87	0.0794	0.01	0.0111
0.335	2.78	0.26	307.89	0.1288	0.012	0.0122
0.335	2.78	0.26	322.64	0.1681	0.0118	0.0196
0.335	2.78	0.26	337.42	0.2025	0.0132	0.0133
0.335	2.78	0.26	352.4	0.2432	0.0167	0.0273
0.335	2.78	0.34	7.72	0.3152	0.0216	0.0419
0.335	2.78	0.34	22.73	0.2019	0.0152	0.0154
0.335	2.78	0.34	37.54	0.1318	0.0093	0.0119
0.335	2.78	0.34	51.99	0.1066	0.0082	0.0135
0.335	2.78	0.34	67.04	0.0699	0.0075	0.0109
0.335	2.78	0.34	82.1	0.053	0.0068	0.0066
0.335	2.78	0.34	97.16	0.0351	0.0055	0.0111
0.335	2.78	0.34	112.22	0.03	0.005	0.0059
0.335	2.78	0.34	127.28	0.0207	0.004	0.0033
0.335	2.78	0.34	142.35	0.0142	0.0042	0.003
0.335	2.78	0.34	157.41	0.0217	0.0049	0.0042
0.335	2.78	0.34	172.47	0.0169	0.0045	0.0073
0.335	2.78	0.34	187.53	0.0092	0.0034	0.0047
0.335	2.78	0.34	202.59	0.0188	0.0039	0.0019
0.335	2.78	0.34	217.65	0.0222	0.0042	0.0037
0.335	2.78	0.34	232.72	0.0273	0.0048	0.0059
0.335	2.78	0.34	247.78	0.0306	0.0059	0.0092
0.335	2.78	0.34	262.84	0.0353	0.0051	0.0052
0.335	2.78	0.34	277.9	0.0561	0.0061	0.0062
0.335	2.78	0.34	292.96	0.0589	0.0069	0.0046
0.335	2.78	0.34	308.01	0.0883	0.0088	0.0074
0.335	2.78	0.34	322.46	0.138	0.0099	0.0088
0.335	2.78	0.34	337.27	0.1855	0.0121	0.013
0.335	2.78	0.34	352.28	0.2703	0.018	0.0187
0.335	2.78	0.45	8.65	0	0	0
0.335	2.78	0.45	23.43	0.1654	0.0139	0.0195
0.335	2.78	0.45	37.7	0.0994	0.0069	0.0073
0.335	2.78	0.45	51.87	0.0646	0.0051	0.006
0.335	2.78	0.45	66.97	0.0468	0.005	0.0052
0.335	2.78	0.45	82.05	0.0243	0.0036	0.0047
0.335	2.78	0.45	97.13	0.0215	0.0036	0.0046
0.335	2.78	0.45	112.2	0.0149	0.0032	0.0039
0.335	2.78	0.45	127.27	0.014	0.0033	0.0029
0.335	2.78	0.45	142.34	0.0111	0.0035	0.0046
0.335	2.78	0.45	157.41	0.0097	0.0033	0.0014
0.335	2.78	0.45	172.48	0.0112	0.0041	0.002
0.335	2.78	0.45	187.52	0.0153	0.0051	0.002
0.335	2.78	0.45	202.59	0.0085	0.0028	0.0029
0.335	2.78	0.45	217.66	0.0094	0.0023	0.0025
0.335	2.78	0.45	232.73	0.0149	0.0037	0.0049
0.335	2.78	0.45	247.8	0.0191	0.0039	0.0034
0.335	2.78	0.45	262.87	0.02	0.003	0.002
0.335	2.78	0.45	277.95	0.0257	0.0032	0.0024
0.335	2.78	0.45	293.03	0.043	0.005	0.0111
0.335	2.78	0.45	308.13	0.0635	0.0061	0.0063
0.335	2.78	0.45	322.3	0.1034	0.0073	0.0094
0.335	2.78	0.45	336.57	0.1834	0.0119	0.0203
0.335	2.78	0.45	351.35	0	0	0
0.365	2.35	0.2	7.46	0.0647	0.0123	0.0069
0.365	2.35	0.2	22.4	0.0645	0.0132	0.0048
0.365	2.35	0.2	37.35	0.0493	0.0102	0.0142
0.365	2.35	0.2	52.31	0.0535	0.0105	0.0108
0.365	2.35	0.2	67.29	0.0396	0.0103	0.0171
0.365	2.35	0.2	82.29	0.0289	0.0092	0.023
0.365	2.35	0.2	97.3	0.0638	0.0214	0.021
0.365	2.35	0.2	112.32	0.0426	0.0262	0.0092
0.365	2.35	0.2	127.35	0	0	0
0.365	2.35	0.2	142.38	0	0	0
0.365	2.35	0.2	157.43	0	0	0
0.365	2.35	0.2	172.48	0	0	0
0.365	2.35	0.2	187.52	0	0	0
0.365	2.35	0.2	202.57	0	0	0
0.365	2.35	0.2	217.62	0	0	0
0.365	2.35	0.2	232.65	0	0	0
0.365	2.35	0.2	247.68	0	0	0
0.365	2.35	0.2	262.7	0.0545	0.0221	0.0258
0.365	2.35	0.2	277.71	0.0538	0.0175	0.0141
0.365	2.35	0.2	292.71	0.0972	0.0221	0.0098
0.365	2.35	0.2	307.69	0.0503	0.0118	0.0036
0.365	2.35	0.2	322.65	0.0773	0.013	0.0157
0.365	2.35	0.2	337.6	0.0627	0.0105	0.0043
0.365	2.35	0.2	352.54	0.0791	0.0123	0.0192
0.365	2.35	0.26	7.44	0.0751	0.0097	0.0089
0.365	2.35	0.26	22.32	0.0539	0.0084	0.0106
0.365	2.35	0.26	37.24	0.0597	0.0077	0.0039
0.365	2.35	0.26	52.2	0.0488	0.0067	0.0105
0.365	2.35	0.26	67.19	0.0422	0.0073	0.0055
0.365	2.35	0.26	82.2	0.0322	0.0097	0.0069
0.365	2.35	0.26	97.22	0.0383	0.0141	0.0184
0.365	2.35	0.26	112.26	0.0406	0.0189	0.011
0.365	2.35	0.26	127.3	0	0	0
0.365	2.35	0.26	142.35	0	0	0
0.365	2.35	0.26	157.41	0	0	0
0.365	2.35	0.26	172.47	0	0	0
0.365	2.35	0.26	187.53	0	0	0
0.365	2.35	0.26	202.59	0	0	0
0.365	2.35	0.26	217.65	0	0	0
0.365	2.35	0.26	232.7	0	0	0
0.365	2.35	0.26	247.74	0	0	0
0.365	2.35	0.26	262.78	0.0439	0.0122	0.0132
0.365	2.35	0.26	277.8	0.0417	0.0115	0.0046
0.365	2.35	0.26	292.81	0.0371	0.009	0.0134
0.365	2.35	0.26	307.8	0.0512	0.0083	0.0079
0.365	2.35	0.26	322.76	0.0659	0.0081	0.0119
0.365	2.35	0.26	337.68	0.0879	0.0089	0.0058
0.365	2.35	0.26	352.56	0.1017	0.0105	0.0065
0.365	2.35	0.34	7.39	0.0945	0.0091	0.0127
0.365	2.35	0.34	22.22	0.0897	0.0096	0.0178
0.365	2.35	0.34	37.12	0.061	0.0071	0.0113
0.365	2.35	0.34	52.09	0.0415	0.0052	0.0092
0.365	2.35	0.34	67.09	0.0433	0.0058	0.0051
0.365	2.35	0.34	82.12	0.0384	0.0095	0.009
0.365	2.35	0.34	97.17	0.022	0.0106	0.0058
0.365	2.35	0.34	112.22	0	0	0
0.365	2.35	0.34	127.28	0	0	0
0.365	2.35	0.34	142.33	0	0	0
0.365	2.35	0.34	157.4	0	0	0
0.365	2.35	0.34	172.47	0	0	0
0.365	2.35	0.34	187.53	0	0	0
0.365	2.35	0.34	202.6	0	0	0
0.365	2.35	0.34	217.67	0	0	0
0.365	2.35	0.34	232.72	0	0	0
0.365	2.35	0.34	247.78	0	0	0
0.365	2.35	0.34	262.83	0	0	0
0.365	2.35	0.34	277.88	0.0278	0.008	0.0103
0.365	2.35	0.34	292.91	0.0289	0.0061	0.0027
0.365	2.35	0.34	307.91	0.0427	0.0064	0.0107
0.365	2.35	0.34	322.88	0.0722	0.0074	0.0062
0.365	2.35	0.34	337.78	0.068	0.0066	0.0044
0.365	2.35	0.34	352.61	0.0762	0.0069	0.0082
0.365	2.35	0.45	7.31	0.08	0.0066	0.0058
0.365	2.35	0.45	22.05	0.0637	0.0062	0.0137
0.365	2.35	0.45	36.96	0.0497	0.0051	0.0051
0.365	2.35	0.45	51.96	0.034	0.0039	0.0037
0.365	2.35	0.45	67	0.0208	0.0032	0.0038
0.365	2.35	0.45	82.05	0	0	0
0.365	2.35	0.45	97.12	0	0	0
0.365	2.35	0.45	112.2	0	0	0
0.365	2.35	0.45	127.25	0	0	0
0.365	2.35	0.45	142.33	0	0	0
0.365	2.35	0.45	157.4	0	0	0
0.365	2.35	0.45	172.47	0	0	0
0.365	2.35	0.45	187.53	0	0	0
0.365	2.35	0.45	202.6	0	0	0
0.365	2.35	0.45	217.67	0	0	0
0.365	2.35	0.45	232.75	0	0	0
0.365	2.35	0.45	247.8	0	0	0
0.365	2.35	0.45	262.88	0	0	0
0.365	2.35	0.45	277.95	0.0175	0.0052	0.0066
0.365	2.35	0.45	293	0.014	0.0036	0.0014
0.365	2.35	0.45	308.04	0.0376	0.0052	0.0076
0.365	2.35	0.45	323.04	0.0541	0.0051	0.0055
0.365	2.35	0.45	337.95	0.0703	0.0054	0.0047
0.365	2.35	0.45	352.69	0.0787	0.0057	0.0062
0.364	2.97	0.2	7.46	0.0971	0.0149	0.0221
0.364	2.97	0.2	22.4	0.0833	0.0136	0.0054
0.364	2.97	0.2	37.35	0.0628	0.0104	0.0087
0.364	2.97	0.2	52.32	0.0704	0.0105	0.0131
0.364	2.97	0.2	67.31	0.0751	0.0119	0.0085
0.364	2.97	0.2	82.31	0.0664	0.0126	0.0113
0.364	2.97	0.2	97.32	0.0468	0.0124	0.0142
0.364	2.97	0.2	112.34	0.0538	0.0151	0.0125
0.364	2.97	0.2	127.37	0.033	0.0153	0.0115
0.364	2.97	0.2	142.4	0	0	0
0.364	2.97	0.2	157.44	0	0	0
0.364	2.97	0.2	172.48	0	0	0
0.364	2.97	0.2	187.52	0	0	0
0.364	2.97	0.2	202.56	0	0	0
0.364	2.97	0.2	217.6	0	0	0
0.364	2.97	0.2	232.63	0	0	0
0.364	2.97	0.2	247.66	0.039	0.0122	0.004
0.364	2.97	0.2	262.68	0.0739	0.0138	0.01
0.364	2.97	0.2	277.69	0.0693	0.0135	0.0138
0.364	2.97	0.2	292.69	0.0715	0.013	0.0092
0.364	2.97	0.2	307.68	0.0799	0.0125	0.0189
0.364	2.97	0.2	322.65	0.1113	0.014	0.0119
0.364	2.97	0.2	337.6	0.106	0.0135	0.0169
0.364	2.97	0.2	352.54	0.1418	0.0169	0.0086
0.365	2.97	0.26	7.44	0.1149	0.0112	0.016
0.365	2.97	0.26	22.39	0.104	0.0105	0.0088
0.365	2.97	0.26	37.23	0.1053	0.0095	0.0112
0.365	2.97	0.26	52.19	0.0695	0.0076	0.0052
0.365	2.97	0.26	67.19	0.0732	0.0097	0.0225
0.365	2.97	0.26	82.21	0.0395	0.007	0.0052
0.365	2.97	0.26	97.24	0.039	0.0065	0.0064
0.365	2.97	0.26	112.28	0.0369	0.0055	0.0034
0.365	2.97	0.26	127.32	0.0282	0.0053	0.0033
0.365	2.97	0.26	142.37	0.0333	0.0093	0.0057
0.365	2.97	0.26	157.42	0.0265	0.0105	0.0072
0.365	2.97	0.26	172.48	0.03	0.0141	0.0065
0.365	2.97	0.26	187.52	0	0	0
0.365	2.97	0.26	202.58	0.0243	0.008	0.009
0.365	2.97	0.26	217.63	0	0	0
0.365	2.97	0.26	232.68	0.0301	0.0065	0.0035
0.365	2.97	0.26	247.72	0.0322	0.0053	0.0026
0.365	2.97	0.26	262.76	0.032	0.005	0.0071
0.365	2.97	0.26	277.79	0.0527	0.008	0.0034
0.365	2.97	0.26	292.81	0.0633	0.0097	0.0118
0.365	2.97	0.26	307.81	0.0847	0.0109	0.0072
0.365	2.97	0.26	322.77	0.1058	0.0096	0.0076
0.365	2.97	0.26	337.61	0.1255	0.01	0.0175
0.365	2.97	0.26	352.56	0.1404	0.0117	0.0084
0.365	2.97	0.34	7.48	0.1472	0.0116	0.0208
0.365	2.97	0.34	22.49	0.1167	0.0097	0.0079
0.365	2.97	0.34	37.22	0.0785	0.0069	0.0072
0.365	2.97	0.34	52.07	0.06	0.0057	0.0082
0.365	2.97	0.34	67.1	0.0427	0.0054	0.006
0.365	2.97	0.34	82.14	0.0398	0.0066	0.0068
0.365	2.97	0.34	97.19	0.028	0.0051	0.0021
0.365	2.97	0.34	112.24	0.0232	0.0035	0.0023
0.365	2.97	0.34	127.3	0.0165	0.0034	0.004
0.365	2.97	0.34	142.35	0.0102	0.0033	0.0038
0.365	2.97	0.34	157.41	0.0098	0.0038	0.0025
0.365	2.97	0.34	172.47	0.0112	0.0044	0.0042
0.365	2.97	0.34	187.53	0.0088	0.004	0.005
0.365	2.97	0.34	202.59	0.0131	0.0035	0.0072
0.365	2.97	0.34	217.65	0.0137	0.0033	0.0021
0.365	2.97	0.34	232.7	0.0164	0.0037	0.0043
0.365	2.97	0.34	247.76	0.014	0.0031	0.002
0.365	2.97	0.34	262.81	0.0243	0.004	0.0058
0.365	2.97	0.34	277.86	0.0318	0.0053	0.0035
0.365	2.97	0.34	292.9	0.0362	0.0057	0.0043
0.365	2.97	0.34	307.93	0.0663	0.0074	0.0057
0.365	2.97	0.34	322.78	0.0909	0.0073	0.0146
0.365	2.97	0.34	337.51	0.1219	0.0085	0.0114
0.365	2.97	0.34	352.52	0.1358	0.0101	0.0082
0.365	2.97	0.45	7.76	0.1401	0.0113	0.0096
0.365	2.97	0.45	22.66	0.105	0.0086	0.0086
0.365	2.97	0.45	37.33	0.0576	0.005	0.0073
0.365	2.97	0.45	51.94	0.0462	0.0042	0.0058
0.365	2.97	0.45	67.01	0.0288	0.0036	0.002
0.365	2.97	0.45	82.08	0.0162	0.0034	0.0026
0.365	2.97	0.45	97.15	0.0184	0.0037	0.002
0.365	2.97	0.45	112.22	0.013	0.0023	0.0019
0.365	2.97	0.45	127.28	0.0126	0.0029	0.002
0.365	2.97	0.45	142.33	0	0	0
0.365	2.97	0.45	157.42	0.0108	0.0038	0.0022
0.365	2.97	0.45	172.49	0.0053	0.0027	0.0029
0.365	2.97	0.45	187.51	0.0045	0.0024	0.0012
0.365	2.97	0.45	202.58	0.0073	0.0025	0.0015
0.365	2.97	0.45	217.67	0.0082	0.0022	0.0026
0.365	2.97	0.45	232.72	0.011	0.0029	0.0022
0.365	2.97	0.45	247.78	0.0122	0.0026	0.0029
0.365	2.97	0.45	262.85	0.0135	0.0027	0.0017
0.365	2.97	0.45	277.92	0.0179	0.0029	0.0021
0.365	2.97	0.45	292.99	0.0233	0.0035	0.0035
0.365	2.97	0.45	308.06	0.0475	0.0051	0.0075
0.365	2.97	0.45	322.67	0.065	0.0053	0.0055
0.365	2.97	0.45	337.34	0.1181	0.0074	0.0072
0.365	2.97	0.45	352.24	0.1786	0.0112	0.0108
0.393	2.44	0.21	7.48	0	0	0
0.393	2.44	0.21	22.44	0.0358	0.018	0.0136
0.393	2.44	0.21	37.41	0.0451	0.0186	0.022
0.393	2.44	0.21	52.39	0.0622	0.0227	0.0249
0.393	2.44	0.21	67.38	0	0	0
0.393	2.44	0.21	82.37	0	0	0
0.393	2.44	0.21	97.38	0	0	0
0.393	2.44	0.21	112.39	0	0	0
0.393	2.44	0.21	127.41	0	0	0
0.393	2.44	0.21	142.43	0	0	0
0.393	2.44	0.21	157.45	0	0	0
0.393	2.44	0.21	172.48	0	0	0
0.393	2.44	0.21	187.52	0	0	0
0.393	2.44	0.21	202.55	0	0	0
0.393	2.44	0.21	217.57	0	0	0
0.393	2.44	0.21	232.59	0	0	0
0.393	2.44	0.21	247.61	0	0	0
0.393	2.44	0.21	262.62	0	0	0
0.393	2.44	0.21	277.63	0	0	0
0.393	2.44	0.21	292.62	0	0	0
0.393	2.44	0.21	307.61	0.0308	0.0141	0.008
0.393	2.44	0.21	322.59	0.0439	0.017	0.0068
0.393	2.44	0.21	337.56	0.0488	0.015	0.0086
0.393	2.44	0.21	352.52	0.0671	0.0217	0.0223
0.4	2.48	0.26	7.46	0.0479	0.0078	0.0044
0.4	2.48	0.26	22.38	0.0454	0.0079	0.005
0.4	2.48	0.26	37.32	0.044	0.0077	0.005
0.4	2.48	0.26	52.29	0.0389	0.0071	0.0042
0.4	2.48	0.26	67.27	0.0337	0.0076	0.0115
0.4	2.48	0.26	82.27	0	0	0
0.4	2.48	0.26	97.29	0	0	0
0.4	2.48	0.26	112.31	0	0	0
0.4	2.48	0.26	127.35	0	0	0
0.4	2.48	0.26	142.39	0	0	0
0.4	2.48	0.26	157.42	0	0	0
0.4	2.48	0.26	172.47	0	0	0
0.4	2.48	0.26	187.53	0	0	0
0.4	2.48	0.26	202.58	0	0	0
0.4	2.48	0.26	217.61	0	0	0
0.4	2.48	0.26	232.65	0	0	0
0.4	2.48	0.26	247.69	0	0	0
0.4	2.48	0.26	262.71	0.0182	0.0085	0.0036
0.4	2.48	0.26	277.73	0.0222	0.0093	0.0044
0.4	2.48	0.26	292.73	0.0284	0.0089	0.0038
0.4	2.48	0.26	307.71	0.0309	0.0071	0.0075
0.4	2.48	0.26	322.68	0.0405	0.0064	0.0093
0.4	2.48	0.26	337.62	0.0523	0.0066	0.0037
0.4	2.48	0.26	352.54	0.0418	0.006	0.0031
0.399	2.48	0.34	7.42	0.0434	0.0054	0.0071
0.399	2.48	0.34	22.29	0.0517	0.0063	0.0102
0.399	2.48	0.34	37.21	0.0379	0.0049	0.0038
0.399	2.48	0.34	52.17	0.0369	0.0047	0.0032
0.399	2.48	0.34	67.16	0.0208	0.0043	0.0064
0.399	2.48	0.34	82.18	0.0253	0.0083	0.01
0.399	2.48	0.34	97.21	0	0	0
0.399	2.48	0.34	112.25	0	0	0
0.399	2.48	0.34	127.29	0	0	0
0.399	2.48	0.34	142.35	0	0	0
0.399	2.48	0.34	157.4	0	0	0
0.399	2.48	0.34	172.47	0	0	0
0.399	2.48	0.34	187.53	0	0	0
0.399	2.48	0.34	202.6	0	0	0
0.399	2.48	0.34	217.65	0	0	0
0.399	2.48	0.34	232.71	0	0	0
0.399	2.48	0.34	247.75	0	0	0
0.399	2.48	0.34	262.79	0	0	0
0.399	2.48	0.34	277.82	0	0	0
0.399	2.48	0.34	292.84	0.0286	0.0072	0.0057
0.399	2.48	0.34	307.83	0.031	0.0052	0.0047
0.399	2.48	0.34	322.79	0.0504	0.0054	0.0051
0.399	2.48	0.34	337.71	0.0536	0.0052	0.0053
0.399	2.48	0.34	352.58	0.0542	0.0053	0.0038
0.399	2.48	0.45	7.37	0.0425	0.0041	0.004
0.399	2.48	0.45	22.16	0.0353	0.004	0.0071
0.399	2.48	0.45	37.06	0.0236	0.003	0.0067
0.399	2.48	0.45	52.04	0.0217	0.0027	0.004
0.399	2.48	0.45	67.06	0.0201	0.0033	0.0022
0.399	2.48	0.45	82.1	0	0	0
0.399	2.48	0.45	97.15	0	0	0
0.399	2.48	0.45	112.21	0	0	0
0.399	2.48	0.45	127.28	0	0	0
0.399	2.48	0.45	142.33	0	0	0
0.399	2.48	0.45	157.37	0	0	0
0.399	2.48	0.45	172.47	0	0	0
0.399	2.48	0.45	187.53	0	0	0
0.399	2.48	0.45	202.63	0	0	0
0.399	2.48	0.45	217.67	0	0	0
0.399	2.48	0.45	232.72	0	0	0
0.399	2.48	0.45	247.79	0	0	0
0.399	2.48	0.45	262.85	0	0	0
0.399	2.48	0.45	277.9	0	0	0
0.399	2.48	0.45	292.94	0.0168	0.004	0.0023
0.399	2.48	0.45	307.96	0.0212	0.0032	0.0041
0.399	2.48	0.45	322.94	0.0277	0.0031	0.0034
0.399	2.48	0.45	337.84	0.0387	0.0034	0.0034
0.399	2.48	0.45	352.63	0.0414	0.0034	0.0027
0.391	3.12	0.21	7.48	0.049	0.0145	0.005
0.391	3.12	0.21	22.45	0.0769	0.0211	0.0197
0.391	3.12	0.21	37.42	0.0602	0.0165	0.0102
0.391	3.12	0.21	52.4	0.0365	0.0131	0.0109
0.391	3.12	0.21	67.39	0.0853	0.0238	0.0167
0.391	3.12	0.21	82.39	0.076	0.0282	0.0286
0.391	3.12	0.21	97.39	0	0	0
0.391	3.12	0.21	112.4	0	0	0
0.391	3.12	0.21	127.42	0	0	0
0.391	3.12	0.21	142.44	0	0	0
0.391	3.12	0.21	157.47	0	0	0
0.391	3.12	0.21	172.48	0	0	0
0.391	3.12	0.21	187.52	0	0	0
0.391	3.12	0.21	202.53	0	0	0
0.391	3.12	0.21	217.56	0	0	0
0.391	3.12	0.21	232.58	0	0	0
0.391	3.12	0.21	247.6	0	0	0
0.391	3.12	0.21	262.61	0	0	0
0.391	3.12	0.21	277.61	0	0	0
0.391	3.12	0.21	292.61	0.0711	0.0247	0.0157
0.391	3.12	0.21	307.6	0.0786	0.0211	0.0313
0.391	3.12	0.21	322.58	0.064	0.0159	0.0146
0.391	3.12	0.21	337.55	0.0651	0.0157	0.019
0.391	3.12	0.21	352.52	0.0836	0.0195	0.0438
0.399	3.18	0.26	7.46	0.045	0.0063	0.0052
0.399	3.18	0.26	22.38	0.0512	0.007	0.0048
0.399	3.18	0.26	37.33	0.0536	0.0066	0.0041
0.399	3.18	0.26	52.3	0.0399	0.0053	0.0065
0.399	3.18	0.26	67.29	0.0379	0.0051	0.0044
0.399	3.18	0.26	82.29	0.033	0.0055	0.0021
0.399	3.18	0.26	97.31	0.0334	0.0064	0.0051
0.399	3.18	0.26	112.34	0	0	0
0.399	3.18	0.26	127.37	0	0	0
0.399	3.18	0.26	142.4	0	0	0
0.399	3.18	0.26	157.44	0	0	0
0.399	3.18	0.26	172.48	0	0	0
0.399	3.18	0.26	187.52	0	0	0
0.399	3.18	0.26	202.56	0	0	0
0.399	3.18	0.26	217.6	0	0	0
0.399	3.18	0.26	232.63	0.0316	0.0119	0.018
0.399	3.18	0.26	247.66	0.0291	0.0068	0.0056
0.399	3.18	0.26	262.69	0.023	0.0049	0.0045
0.399	3.18	0.26	277.71	0.0285	0.0054	0.005
0.399	3.18	0.26	292.71	0.0296	0.0052	0.0042
0.399	3.18	0.26	307.7	0.0478	0.0065	0.0106
0.399	3.18	0.26	322.67	0.0494	0.006	0.0047
0.399	3.18	0.26	337.62	0.0582	0.0063	0.0091
0.399	3.18	0.26	352.54	0.0588	0.0068	0.0039
0.4	3.18	0.34	7.46	0.0555	0.0056	0.0055
0.4	3.18	0.34	22.33	0.0568	0.0059	0.005
0.4	3.18	0.34	37.19	0.0469	0.0048	0.0031
0.4	3.18	0.34	52.17	0.0397	0.0043	0.0026
0.4	3.18	0.34	67.17	0.0359	0.0044	0.0051
0.4	3.18	0.34	82.2	0.02	0.0033	0.0016
0.4	3.18	0.34	97.23	0.0219	0.0036	0.0037
0.4	3.18	0.34	112.27	0.0125	0.0025	0.0016
0.4	3.18	0.34	127.32	0.0149	0.0031	0.0053
0.4	3.18	0.34	142.37	0	0	0
0.4	3.18	0.34	157.43	0.0161	0.0084	0.0078
0.4	3.18	0.34	172.48	0	0	0
